sample_id,hour,timestamp_iso,led_source,temp_c,hum_pct,MQ-137 (Ammonia),MQ-135 (Air Quality),MQ-4 (Methane),MQ-3 (Alcohol),AS7265X_ch1,AS7265X_ch2,AS7265X_ch3,AS7265X_ch4,AS7265X_ch5,AS7265X_ch6,AS7265X_ch7,AS7265X_ch8,AS7265X_ch9,AS7265X_ch10,AS7265X_ch11,AS7265X_ch12,AS7265X_ch13,AS7265X_ch14,AS7265X_ch15,AS7265X_ch16,AS7265X_ch17,AS7265X_ch18,final_label
BRE_RT_02,2,2025-11-12T09:28:51.894752,WHITE,32.2,77.8,1.582,0.162,0.428,1.312,2.539384126663208,27.465347290039062,63.233131408691406,16.77452850341797,24.071962356567383,37.5820198059082,39.16543960571289,34.778892517089844,104.31309509277344,28.765159606933594,52.65325927734375,10.32795238494873,8.849281311035156,5.816193103790283,5.313809871673584,3.376091957092285,0.6086306571960449,0.9022492170333862,N/A
BRE_RT_02,2,2025-11-12T09:29:05.225781,WHITE,32.2,78.1,1.576,0.161,0.42,1.304,1.6929227113723755,27.465347290039062,63.233131408691406,16.77452850341797,24.071962356567383,37.5820198059082,39.16543960571289,34.778892517089844,104.31309509277344,28.765159606933594,52.65325927734375,10.32795238494873,8.849281311035156,5.816193103790283,5.313809871673584,3.376091957092285,0.6086306571960449,0.9022492170333862,N/A
BRE_RT_02,2,2025-11-12T09:29:18.520349,WHITE,32.2,78.3,1.571,0.162,0.355,1.295,2.539384126663208,27.465347290039062,63.233131408691406,15.8916597366333,24.071962356567383,37.5820198059082,39.16543960571289,34.778892517089844,104.31309509277344,28.765159606933594,49.556007385253906,10.32795238494873,8.849281311035156,5.816193103790283,4.42817497253418,3.376091957092285,0.6086306571960449,0.9022492170333862,N/A
BRE_RT_02,2,2025-11-12T09:29:31.790030,WHITE,32.3,78.6,1.576,0.162,0.367,1.294,2.539384126663208,27.465347290039062,63.233131408691406,15.8916597366333,24.071962356567383,37.5820198059082,39.16543960571289,34.778892517089844,104.31309509277344,28.765159606933594,52.65325927734375,10.32795238494873,8.044801712036133,5.816193103790283,5.313809871673584,3.376091957092285,0.6086306571960449,0.9022492170333862,N/A
BRE_RT_02,2,2025-11-12T09:29:45.083710,WHITE,32.3,78.7,1.578,0.162,0.408,1.293,2.539384126663208,27.465347290039062,63.233131408691406,15.8916597366333,24.071962356567383,37.5820198059082,39.16543960571289,34.778892517089844,104.31309509277344,28.765159606933594,51.62084197998047,10.32795238494873,8.849281311035156,5.816193103790283,4.42817497253418,3.376091957092285,0.6086306571960449,0.9022492170333862,N/A
WNG_RT_01,4,2025-11-12T10:26:50.549555,WHITE,31.0,78.5,1.284,0.16,0.297,0.734,3.385845422744751,44.51280212402344,61.37333297729492,30.017578125,47.41447067260742,51.248207092285156,60.75664520263672,76.1375732421875,192.21739196777344,49.916011810302734,43.361507415771484,15.094698905944824,11.26272201538086,6.647078037261963,8.85634994506836,4.501455783843994,1.2172613143920898,1.8044984340667725,N/A
WNG_RT_01,4,2025-11-12T10:27:03.839607,WHITE,31.0,78.7,1.292,0.16,0.298,0.735,3.385845422744751,45.45988464355469,61.37333297729492,30.017578125,46.68501663208008,51.248207092285156,60.75664520263672,75.66759490966797,192.21739196777344,49.916011810302734,45.42634201049805,15.094698905944824,11.26272201538086,6.647078037261963,8.85634994506836,4.501455783843994,1.2172613143920898,1.8044984340667725,N/A
WNG_RT_01,4,2025-11-12T10:27:17.124333,WHITE,31.0,78.8,1.284,0.159,0.298,0.736,3.385845422744751,44.51280212402344,60.44343185424805,30.017578125,46.68501663208008,51.248207092285156,60.75664520263672,75.66759490966797,192.21739196777344,49.916011810302734,43.361507415771484,15.094698905944824,11.26272201538086,6.647078037261963,8.85634994506836,4.501455783843994,1.2172613143920898,1.8044984340667725,N/A
WNG_RT_01,4,2025-11-12T10:27:30.429721,WHITE,31.0,79.0,1.292,0.159,0.298,0.735,3.385845422744751,45.45988464355469,61.37333297729492,30.017578125,46.68501663208008,51.248207092285156,60.75664520263672,75.66759490966797,192.21739196777344,49.916011810302734,43.361507415771484,14.697470664978027,11.26272201538086,6.647078037261963,7.970714569091797,4.501455783843994,1.2172613143920898,1.8044984340667725,N/A
WNG_RT_01,4,2025-11-12T10:27:43.729921,WHITE,31.1,79.0,1.288,0.159,0.299,0.734,3.385845422744751,45.45988464355469,61.37333297729492,30.017578125,46.68501663208008,51.248207092285156,60.75664520263672,75.66759490966797,192.21739196777344,49.916011810302734,43.361507415771484,14.697470664978027,11.26272201538086,6.647078037261963,8.85634994506836,4.501455783843994,1.2172613143920898,1.8044984340667725,N/A
WNG_RT_01,4,2025-11-12T10:27:59.006445,WHITE,31.1,78.7,1.281,0.158,0.298,0.742,3.385845422744751,44.51280212402344,61.37333297729492,30.017578125,46.68501663208008,51.248207092285156,60.75664520263672,75.66759490966797,192.21739196777344,49.916011810302734,45.42634201049805,15.094698905944824,11.26272201538086,6.647078037261963,8.85634994506836,4.501455783843994,1.2172613143920898,1.8044984340667725,N/A
WNG_RT_01,4,2025-11-12T10:28:12.307305,WHITE,31.1,79.1,1.282,0.159,0.298,0.735,3.385845422744751,45.45988464355469,61.37333297729492,30.017578125,46.68501663208008,51.248207092285156,60.75664520263672,75.66759490966797,192.21739196777344,49.916011810302734,45.42634201049805,14.697470664978027,11.26272201538086,6.647078037261963,8.85634994506836,4.501455783843994,1.2172613143920898,1.8044984340667725,N/A
WNG_RT_01,4,2025-11-12T10:28:25.592629,WHITE,31.1,79.0,1.289,0.159,0.299,0.735,3.385845422744751,44.51280212402344,61.37333297729492,30.017578125,46.68501663208008,51.248207092285156,60.75664520263672,75.66759490966797,192.21739196777344,49.916011810302734,43.361507415771484,15.094698905944824,11.26272201538086,6.647078037261963,8.85634994506836,4.501455783843994,1.2172613143920898,1.8044984340667725,N/A
WNG_RT_01,4,2025-11-12T10:28:38.893405,WHITE,31.1,79.1,1.284,0.158,0.299,0.737,3.385845422744751,45.45988464355469,61.37333297729492,30.017578125,46.68501663208008,51.248207092285156,60.75664520263672,75.66759490966797,192.21739196777344,49.916011810302734,45.42634201049805,15.094698905944824,11.26272201538086,6.647078037261963,8.85634994506836,4.501455783843994,1.2172613143920898,1.8044984340667725,N/A
WNG_RT_01,4,2025-11-12T10:28:52.144944,WHITE,31.2,79.4,1.289,0.158,0.3,0.739,3.385845422744751,45.45988464355469,61.37333297729492,30.017578125,46.68501663208008,51.248207092285156,60.75664520263672,75.66759490966797,192.21739196777344,49.916011810302734,45.42634201049805,15.094698905944824,11.26272201538086,7.477962970733643,8.85634994506836,4.501455783843994,1.2172613143920898,1.8044984340667725,N/A
WNG_RT_01,4,2025-11-12T10:29:07.451748,WHITE,31.2,79.5,1.292,0.158,0.3,0.737,3.385845422744751,44.51280212402344,61.37333297729492,30.017578125,46.68501663208008,51.248207092285156,60.75664520263672,75.66759490966797,192.21739196777344,49.916011810302734,43.361507415771484,15.094698905944824,11.26272201538086,6.647078037261963,8.85634994506836,4.501455783843994,1.2172613143920898,1.8044984340667725,N/A
WNG_RT_01,4,2025-11-12T10:29:20.752986,WHITE,31.2,79.5,1.296,0.158,0.3,0.741,3.385845422744751,44.51280212402344,61.37333297729492,30.017578125,46.68501663208008,51.248207092285156,60.75664520263672,75.66759490966797,192.21739196777344,49.916011810302734,45.42634201049805,14.697470664978027,11.26272201538086,6.647078037261963,8.85634994506836,4.501455783843994,1.2172613143920898,1.8044984340667725,N/A
WNG_RT_01,4,2025-11-12T10:29:34.028075,WHITE,31.2,79.4,1.285,0.158,0.3,0.73,3.385845422744751,44.51280212402344,61.37333297729492,30.017578125,46.68501663208008,51.248207092285156,60.75664520263672,75.66759490966797,192.21739196777344,49.916011810302734,43.361507415771484,15.094698905944824,11.26272201538086,6.647078037261963,8.85634994506836,4.501455783843994,1.2172613143920898,1.8044984340667725,N/A
WNG_RT_01,4,2025-11-12T10:29:47.329778,WHITE,31.2,78.8,1.285,0.158,0.3,0.73,3.385845422744751,44.51280212402344,61.37333297729492,30.017578125,46.68501663208008,51.248207092285156,60.75664520263672,75.66759490966797,192.21739196777344,49.916011810302734,45.42634201049805,15.094698905944824,11.26272201538086,7.477962970733643,8.85634994506836,4.501455783843994,1.2172613143920898,1.8044984340667725,N/A
WNG_RT_01,4,2025-11-12T10:30:00.642823,WHITE,31.2,78.7,1.282,0.158,0.299,0.731,3.385845422744751,44.51280212402344,61.37333297729492,30.017578125,46.68501663208008,51.248207092285156,60.75664520263672,75.66759490966797,192.21739196777344,49.916011810302734,45.42634201049805,15.094698905944824,11.26272201538086,6.647078037261963,8.85634994506836,4.501455783843994,1.2172613143920898,1.8044984340667725,N/A
WNG_RT_02,4,2025-11-12T10:33:28.567396,WHITE,31.4,77.6,1.28,0.156,0.308,0.713,3.385845422744751,42.6186408996582,77.1816177368164,26.486099243164062,40.849388122558594,52.61482620239258,55.735435485839844,61.56803894042969,180.496826171875,45.26282501220703,57.81534194946289,16.286386489868164,12.067201614379883,7.477962970733643,7.970714569091797,5.626819610595703,1.2172613143920898,1.8044984340667725,N/A
WNG_RT_02,4,2025-11-12T10:33:41.848767,WHITE,31.4,78.0,1.29,0.157,0.308,0.711,3.385845422744751,42.6186408996582,77.1816177368164,26.486099243164062,40.849388122558594,52.61482620239258,55.735435485839844,61.56803894042969,180.496826171875,44.83980941772461,55.75050735473633,16.286386489868164,12.067201614379883,7.477962970733643,7.970714569091797,5.626819610595703,1.2172613143920898,1.8044984340667725,N/A
WNG_RT_02,4,2025-11-12T10:33:55.139343,WHITE,31.4,78.4,1.292,0.157,0.308,0.714,3.385845422744751,42.6186408996582,77.1816177368164,26.486099243164062,40.849388122558594,52.61482620239258,55.233314514160156,61.56803894042969,180.496826171875,44.83980941772461,55.75050735473633,16.286386489868164,12.067201614379883,7.477962970733643,7.970714569091797,5.626819610595703,1.2172613143920898,1.8044984340667725,N/A
WNG_RT_02,4,2025-11-12T10:34:08.456122,WHITE,31.5,78.5,1.296,0.157,0.309,0.715,3.385845422744751,42.6186408996582,77.1816177368164,26.486099243164062,40.849388122558594,52.61482620239258,55.233314514160156,61.56803894042969,180.496826171875,44.83980941772461,55.75050735473633,16.286386489868164,12.067201614379883,7.477962970733643,7.970714569091797,5.626819610595703,1.2172613143920898,1.8044984340667725,N/A
WNG_RT_02,4,2025-11-12T10:34:21.757990,WHITE,31.5,78.5,1.297,0.157,0.31,0.723,3.385845422744751,42.6186408996582,77.1816177368164,26.486099243164062,40.849388122558594,52.61482620239258,55.233314514160156,61.56803894042969,180.496826171875,44.83980941772461,55.75050735473633,16.286386489868164,12.067201614379883,7.477962970733643,7.970714569091797,5.626819610595703,1.2172613143920898,1.8044984340667725,N/A
WNG_RT_02,4,2025-11-12T10:34:37.048743,WHITE,31.5,78.4,1.303,0.157,0.311,0.711,3.385845422744751,42.6186408996582,77.1816177368164,26.486099243164062,40.849388122558594,52.61482620239258,55.233314514160156,61.56803894042969,180.496826171875,44.83980941772461,55.75050735473633,16.286386489868164,12.067201614379883,7.477962970733643,7.970714569091797,5.626819610595703,1.2172613143920898,1.8044984340667725,N/A
WNG_RT_02,4,2025-11-12T10:34:50.376277,WHITE,31.5,78.0,1.291,0.157,0.311,0.709,3.385845422744751,42.6186408996582,77.1816177368164,26.486099243164062,40.849388122558594,52.61482620239258,55.233314514160156,61.56803894042969,180.496826171875,44.83980941772461,55.75050735473633,16.286386489868164,12.067201614379883,7.477962970733643,7.970714569091797,5.626819610595703,1.2172613143920898,1.8044984340667725,N/A
WNG_RT_02,4,2025-11-12T10:35:03.655791,WHITE,31.5,78.0,1.305,0.157,0.312,0.718,3.385845422744751,42.6186408996582,77.1816177368164,26.486099243164062,40.849388122558594,52.61482620239258,55.233314514160156,61.56803894042969,180.496826171875,44.83980941772461,55.75050735473633,16.286386489868164,12.067201614379883,7.477962970733643,7.970714569091797,5.626819610595703,1.2172613143920898,1.8044984340667725,N/A
WNG_RT_02,4,2025-11-12T10:35:16.963121,WHITE,31.5,78.2,1.314,0.157,0.313,0.718,3.385845422744751,42.6186408996582,77.1816177368164,26.486099243164062,40.849388122558594,52.61482620239258,55.233314514160156,61.56803894042969,180.496826171875,44.83980941772461,55.75050735473633,16.286386489868164,12.067201614379883,7.477962970733643,7.970714569091797,5.626819610595703,1.2172613143920898,1.8044984340667725,N/A
WNG_RT_02,4,2025-11-12T10:35:30.215247,WHITE,31.6,78.2,1.332,0.158,0.313,0.713,3.385845422744751,42.6186408996582,77.1816177368164,26.486099243164062,40.849388122558594,52.61482620239258,55.233314514160156,61.56803894042969,180.496826171875,44.83980941772461,57.81534194946289,16.286386489868164,12.067201614379883,7.477962970733643,7.970714569091797,5.626819610595703,1.2172613143920898,1.8044984340667725,N/A
WNG_RT_02,4,2025-11-12T10:35:45.506735,WHITE,31.6,78.1,1.334,0.158,0.312,0.719,3.385845422744751,42.6186408996582,77.1816177368164,26.486099243164062,40.849388122558594,52.61482620239258,55.233314514160156,61.56803894042969,179.32476806640625,44.83980941772461,55.75050735473633,16.286386489868164,12.067201614379883,7.477962970733643,7.970714569091797,5.626819610595703,1.2172613143920898,1.8044984340667725,N/A
WNG_RT_02,4,2025-11-12T10:35:58.786152,WHITE,31.6,78.2,1.316,0.157,0.313,0.716,3.385845422744751,42.6186408996582,77.1816177368164,26.486099243164062,40.849388122558594,52.61482620239258,55.233314514160156,61.56803894042969,179.32476806640625,44.83980941772461,57.81534194946289,16.286386489868164,12.067201614379883,7.477962970733643,7.970714569091797,5.626819610595703,1.2172613143920898,1.8044984340667725,N/A
WNG_RT_02,4,2025-11-12T10:36:12.081943,WHITE,31.6,78.2,1.321,0.158,0.313,0.717,3.385845422744751,42.6186408996582,77.1816177368164,26.486099243164062,40.849388122558594,52.61482620239258,55.233314514160156,61.56803894042969,179.32476806640625,44.83980941772461,57.81534194946289,16.286386489868164,12.067201614379883,7.477962970733643,7.970714569091797,5.626819610595703,1.2172613143920898,1.8044984340667725,N/A
WNG_RT_02,4,2025-11-12T10:36:25.347460,WHITE,31.6,78.1,1.309,0.158,0.313,0.721,3.385845422744751,42.6186408996582,77.1816177368164,26.486099243164062,40.849388122558594,52.61482620239258,55.233314514160156,61.56803894042969,179.32476806640625,44.83980941772461,57.81534194946289,16.286386489868164,12.067201614379883,7.477962970733643,7.970714569091797,5.626819610595703,1.2172613143920898,1.8044984340667725,N/A
WNG_RT_02,4,2025-11-12T10:36:38.632905,WHITE,31.6,78.1,1.319,0.158,0.313,0.72,3.385845422744751,42.6186408996582,77.1816177368164,26.486099243164062,40.849388122558594,52.61482620239258,55.233314514160156,61.56803894042969,179.32476806640625,44.83980941772461,57.81534194946289,16.286386489868164,12.067201614379883,7.477962970733643,7.970714569091797,5.626819610595703,1.2172613143920898,1.8044984340667725,N/A
THI_RT_01,4,2025-11-12T10:38:09.858311,WHITE,31.7,77.1,1.283,0.155,0.311,0.698,2.539384126663208,29.359508514404297,54.86404037475586,21.188879013061523,34.28430938720703,39.6319465637207,58.24604034423828,63.917964935302734,169.94830322265625,35.53343200683594,47.491172790527344,14.300241470336914,10.45824146270752,6.647078037261963,7.085079669952393,3.376091957092285,1.2172613143920898,0.9022492170333862,N/A
THI_RT_01,4,2025-11-12T10:38:23.144200,WHITE,31.7,77.4,1.292,0.156,0.312,0.706,2.539384126663208,29.359508514404297,54.86404037475586,21.188879013061523,34.28430938720703,39.6319465637207,58.24604034423828,63.917964935302734,168.7762451171875,35.110416412353516,45.42634201049805,13.9030122756958,10.45824146270752,6.647078037261963,7.085079669952393,3.376091957092285,1.2172613143920898,0.9022492170333862,N/A
THI_RT_01,4,2025-11-12T10:38:36.430470,WHITE,31.7,77.6,1.312,0.156,0.31,0.71,2.539384126663208,29.359508514404297,54.86404037475586,21.188879013061523,34.28430938720703,39.6319465637207,58.24604034423828,63.44797897338867,168.7762451171875,35.110416412353516,45.42634201049805,14.300241470336914,10.45824146270752,6.647078037261963,7.085079669952393,3.376091957092285,1.2172613143920898,1.8044984340667725,N/A
THI_RT_01,4,2025-11-12T10:38:49.704633,WHITE,31.7,77.7,1.328,0.157,0.31,0.704,1.6929227113723755,29.359508514404297,54.86404037475586,21.188879013061523,34.28430938720703,39.6319465637207,58.24604034423828,63.44797897338867,168.7762451171875,35.110416412353516,47.491172790527344,14.300241470336914,10.45824146270752,6.647078037261963,7.085079669952393,3.376091957092285,1.2172613143920898,0.9022492170333862,N/A
THI_RT_01,4,2025-11-12T10:39:02.997706,WHITE,31.7,77.7,1.338,0.157,0.309,0.705,2.539384126663208,29.359508514404297,54.86404037475586,21.188879013061523,34.28430938720703,39.6319465637207,58.24604034423828,63.44797897338867,168.7762451171875,35.110416412353516,45.42634201049805,14.300241470336914,10.45824146270752,6.647078037261963,7.085079669952393,3.376091957092285,1.2172613143920898,0.9022492170333862,N/A
THI_RT_01,4,2025-11-12T10:39:18.277050,WHITE,31.7,78.0,1.336,0.157,0.309,0.714,2.539384126663208,29.359508514404297,54.86404037475586,21.188879013061523,34.28430938720703,39.6319465637207,58.24604034423828,63.44797897338867,168.7762451171875,35.110416412353516,47.491172790527344,14.300241470336914,10.45824146270752,6.647078037261963,7.085079669952393,3.376091957092285,1.2172613143920898,0.9022492170333862,N/A
THI_RT_01,4,2025-11-12T10:39:31.576455,WHITE,31.8,77.9,1.322,0.157,0.31,0.718,2.539384126663208,29.359508514404297,54.86404037475586,21.188879013061523,34.28430938720703,39.6319465637207,58.24604034423828,63.44797897338867,168.7762451171875,35.110416412353516,45.42634201049805,14.300241470336914,10.45824146270752,6.647078037261963,7.085079669952393,3.376091957092285,1.2172613143920898,0.9022492170333862,N/A
THI_RT_01,4,2025-11-12T10:39:44.867319,WHITE,31.8,78.0,1.317,0.156,0.31,0.72,2.539384126663208,29.359508514404297,54.86404037475586,21.188879013061523,34.28430938720703,39.6319465637207,58.24604034423828,63.44797897338867,168.7762451171875,35.110416412353516,47.491172790527344,14.300241470336914,10.45824146270752,6.647078037261963,7.085079669952393,3.376091957092285,1.2172613143920898,0.9022492170333862,N/A
THI_RT_01,4,2025-11-12T10:39:58.142463,WHITE,31.8,77.9,1.334,0.157,0.311,0.714,2.539384126663208,29.359508514404297,54.86404037475586,21.188879013061523,34.28430938720703,39.6319465637207,58.24604034423828,63.44797897338867,168.7762451171875,35.110416412353516,45.42634201049805,14.300241470336914,10.45824146270752,6.647078037261963,7.085079669952393,3.376091957092285,1.2172613143920898,1.8044984340667725,N/A
THI_RT_01,4,2025-11-12T10:40:11.440147,WHITE,31.8,77.9,1.35,0.157,0.311,0.714,2.539384126663208,29.359508514404297,54.86404037475586,21.188879013061523,34.28430938720703,39.6319465637207,58.24604034423828,63.44797897338867,168.7762451171875,35.110416412353516,47.491172790527344,14.300241470336914,10.45824146270752,6.647078037261963,7.085079669952393,3.376091957092285,1.2172613143920898,0.9022492170333862,N/A
THI_RT_01,4,2025-11-12T10:40:26.748829,WHITE,31.8,77.8,1.366,0.158,0.311,0.714,2.539384126663208,29.359508514404297,54.86404037475586,21.188879013061523,34.28430938720703,39.6319465637207,58.24604034423828,63.44797897338867,168.7762451171875,35.110416412353516,47.491172790527344,14.300241470336914,10.45824146270752,6.647078037261963,7.085079669952393,3.376091957092285,1.2172613143920898,0.9022492170333862,N/A
THI_RT_01,4,2025-11-12T10:40:40.054389,WHITE,31.8,77.7,1.361,0.158,0.311,0.713,2.539384126663208,29.359508514404297,54.86404037475586,21.188879013061523,34.28430938720703,39.6319465637207,58.24604034423828,63.44797897338867,168.7762451171875,35.110416412353516,44.393924713134766,14.300241470336914,10.45824146270752,6.647078037261963,7.085079669952393,3.376091957092285,1.2172613143920898,0.9022492170333862,N/A
THI_RT_01,4,2025-11-12T10:40:53.334553,WHITE,31.9,78.1,1.371,0.158,0.301,0.716,1.6929227113723755,29.359508514404297,54.86404037475586,21.188879013061523,34.28430938720703,39.6319465637207,58.24604034423828,63.44797897338867,168.7762451171875,35.110416412353516,45.42634201049805,14.300241470336914,10.45824146270752,6.647078037261963,7.085079669952393,3.376091957092285,1.2172613143920898,1.8044984340667725,N/A
THI_RT_01,4,2025-11-12T10:41:06.632194,WHITE,31.9,77.9,1.383,0.158,0.3,0.709,2.539384126663208,29.359508514404297,54.86404037475586,21.188879013061523,34.28430938720703,39.6319465637207,58.24604034423828,63.44797897338867,168.7762451171875,35.110416412353516,45.42634201049805,14.300241470336914,10.45824146270752,6.647078037261963,7.085079669952393,3.376091957092285,1.2172613143920898,0.9022492170333862,N/A
THI_RT_01,4,2025-11-12T10:41:19.930710,WHITE,31.9,77.5,1.372,0.158,0.3,0.703,2.539384126663208,29.359508514404297,54.86404037475586,21.188879013061523,34.28430938720703,39.6319465637207,58.24604034423828,63.44797897338867,168.7762451171875,35.110416412353516,47.491172790527344,14.300241470336914,10.45824146270752,6.647078037261963,7.085079669952393,3.376091957092285,1.2172613143920898,0.9022492170333862,N/A
THI_RT_02,4,2025-11-12T10:42:41.145333,WHITE,31.8,76.1,1.299,0.157,0.298,0.693,2.539384126663208,63.45442199707031,128.32606506347656,27.368968963623047,51.79119110107422,71.06417846679688,77.8287582397461,70.49775695800781,199.24974060058594,34.264381408691406,76.39884185791016,19.861446380615234,12.871682167053223,9.139732360839844,9.741984367370605,6.75218391418457,1.8258919715881348,1.8044984340667725,N/A
THI_RT_02,4,2025-11-12T10:42:54.451274,WHITE,31.8,76.9,1.324,0.156,0.299,0.698,2.539384126663208,63.45442199707031,128.32606506347656,27.368968963623047,51.79119110107422,71.06417846679688,77.8287582397461,70.49775695800781,199.24974060058594,34.68739700317383,78.46367645263672,19.861446380615234,12.871682167053223,9.139732360839844,9.741984367370605,6.75218391418457,1.8258919715881348,1.8044984340667725,N/A
THI_RT_02,4,2025-11-12T10:43:07.746379,WHITE,31.9,77.1,1.344,0.157,0.299,0.702,2.539384126663208,63.45442199707031,128.32606506347656,27.368968963623047,51.79119110107422,71.06417846679688,77.8287582397461,70.96774291992188,199.24974060058594,34.68739700317383,78.46367645263672,19.861446380615234,12.067201614379883,8.308847427368164,9.741984367370605,6.75218391418457,1.2172613143920898,1.8044984340667725,N/A
THI_RT_02,4,2025-11-12T10:43:21.028740,WHITE,31.9,77.0,1.352,0.157,0.298,0.717,2.539384126663208,63.45442199707031,128.32606506347656,27.368968963623047,51.79119110107422,71.06417846679688,77.3266372680664,70.49775695800781,199.24974060058594,34.68739700317383,78.46367645263672,19.464218139648438,12.871682167053223,9.139732360839844,9.741984367370605,6.75218391418457,1.2172613143920898,1.8044984340667725,N/A
THI_RT_02,4,2025-11-12T10:43:34.309721,WHITE,31.9,77.0,1.334,0.157,0.3,0.712,2.539384126663208,63.45442199707031,128.32606506347656,27.368968963623047,51.79119110107422,71.06417846679688,77.3266372680664,70.96774291992188,199.24974060058594,35.110416412353516,78.46367645263672,19.861446380615234,12.871682167053223,9.139732360839844,9.741984367370605,6.75218391418457,1.2172613143920898,1.8044984340667725,N/A
THI_RT_02,4,2025-11-12T10:43:49.595176,WHITE,31.9,77.3,1.356,0.158,0.3,0.71,2.539384126663208,63.45442199707031,128.32606506347656,27.368968963623047,51.79119110107422,71.06417846679688,77.3266372680664,70.96774291992188,199.24974060058594,35.110416412353516,75.36642456054688,19.464218139648438,12.871682167053223,9.139732360839844,9.741984367370605,6.75218391418457,1.8258919715881348,1.8044984340667725,N/A
THI_RT_02,4,2025-11-12T10:44:02.891459,WHITE,31.9,77.3,1.355,0.158,0.3,0.704,2.539384126663208,63.45442199707031,128.32606506347656,27.368968963623047,51.79119110107422,71.06417846679688,77.3266372680664,70.96774291992188,198.0776824951172,35.110416412353516,75.36642456054688,19.861446380615234,12.871682167053223,9.139732360839844,9.741984367370605,6.75218391418457,1.8258919715881348,1.8044984340667725,N/A
THI_RT_02,4,2025-11-12T10:44:16.183055,WHITE,32.0,77.8,1.357,0.158,0.3,0.705,2.539384126663208,63.45442199707031,128.32606506347656,27.368968963623047,51.79119110107422,71.06417846679688,77.3266372680664,70.96774291992188,199.24974060058594,35.110416412353516,78.46367645263672,19.464218139648438,12.871682167053223,9.139732360839844,9.741984367370605,6.75218391418457,1.8258919715881348,1.8044984340667725,N/A
THI_RT_02,4,2025-11-12T10:44:29.460036,WHITE,31.9,77.6,1.381,0.158,0.3,0.698,2.539384126663208,63.45442199707031,128.32606506347656,27.368968963623047,51.79119110107422,71.06417846679688,77.3266372680664,70.96774291992188,198.0776824951172,35.53343200683594,75.36642456054688,19.861446380615234,12.871682167053223,9.139732360839844,9.741984367370605,6.75218391418457,1.8258919715881348,1.8044984340667725,N/A
THI_RT_02,4,2025-11-12T10:44:42.774985,WHITE,32.0,77.2,1.392,0.158,0.3,0.699,2.539384126663208,63.45442199707031,128.32606506347656,27.368968963623047,51.79119110107422,71.06417846679688,77.3266372680664,70.96774291992188,198.0776824951172,35.53343200683594,75.36642456054688,19.464218139648438,12.871682167053223,9.139732360839844,9.741984367370605,6.75218391418457,1.8258919715881348,1.8044984340667725,N/A
THI_RT_02,4,2025-11-12T10:44:58.083063,WHITE,32.0,77.1,1.405,0.159,0.301,0.706,2.539384126663208,63.45442199707031,128.32606506347656,27.368968963623047,51.79119110107422,71.06417846679688,77.3266372680664,70.96774291992188,198.0776824951172,35.53343200683594,78.46367645263672,19.464218139648438,12.871682167053223,9.139732360839844,9.741984367370605,6.75218391418457,1.2172613143920898,1.8044984340667725,N/A
THI_RT_02,4,2025-11-12T10:45:11.381530,WHITE,32.0,77.5,1.394,0.159,0.301,0.699,2.539384126663208,63.45442199707031,128.32606506347656,27.368968963623047,51.79119110107422,71.06417846679688,77.3266372680664,70.96774291992188,198.0776824951172,35.53343200683594,75.36642456054688,19.464218139648438,12.067201614379883,8.308847427368164,9.741984367370605,5.626819610595703,1.2172613143920898,1.8044984340667725,N/A
THI_RT_02,4,2025-11-12T10:45:24.699722,WHITE,32.0,77.3,1.408,0.158,0.3,0.704,2.539384126663208,63.45442199707031,128.32606506347656,27.368968963623047,51.79119110107422,71.06417846679688,77.3266372680664,70.96774291992188,198.0776824951172,35.53343200683594,75.36642456054688,19.464218139648438,12.067201614379883,8.308847427368164,9.741984367370605,5.626819610595703,1.2172613143920898,1.8044984340667725,N/A
THI_RT_02,4,2025-11-12T10:45:38.000303,WHITE,32.0,76.7,1.417,0.159,0.3,0.698,2.539384126663208,63.45442199707031,128.32606506347656,27.368968963623047,51.79119110107422,71.06417846679688,77.3266372680664,70.96774291992188,198.0776824951172,35.53343200683594,75.36642456054688,19.464218139648438,12.067201614379883,8.308847427368164,9.741984367370605,5.626819610595703,1.2172613143920898,1.8044984340667725,N/A
THI_RT_02,4,2025-11-12T10:45:51.285354,WHITE,32.1,76.7,1.407,0.159,0.3,0.703,2.539384126663208,63.45442199707031,128.32606506347656,27.368968963623047,51.79119110107422,71.06417846679688,77.3266372680664,70.96774291992188,198.0776824951172,35.53343200683594,75.36642456054688,19.464218139648438,12.067201614379883,8.308847427368164,9.741984367370605,6.75218391418457,1.2172613143920898,1.8044984340667725,N/A
BRE_RT_01,4,2025-11-12T10:48:10.806290,WHITE,32.0,76.5,1.321,0.156,0.299,0.699,3.385845422744751,36.9361572265625,65.09292602539062,24.720359802246094,28.44868278503418,28.01568603515625,57.241798400878906,55.928218841552734,145.33509826660156,45.26282501220703,36.13459014892578,11.519639015197754,9.653761863708496,5.816193103790283,5.313809871673584,3.376091957092285,0.6086306571960449,1.8044984340667725,N/A
BRE_RT_01,4,2025-11-12T10:48:24.087656,WHITE,32.1,77.2,1.337,0.157,0.299,0.704,3.385845422744751,36.9361572265625,65.09292602539062,24.720359802246094,28.44868278503418,28.01568603515625,57.241798400878906,55.928218841552734,145.33509826660156,45.26282501220703,36.13459014892578,11.519639015197754,10.45824146270752,5.816193103790283,5.313809871673584,3.376091957092285,0.6086306571960449,1.8044984340667725,N/A
