sample_id,meat_type,storage_type,hour,timestamp_iso,temp_c,hum_pct,frozen_age_days,thaw_method,time_since_thaw_min,mq137_v_rs,mq135_v_rs,mq4_v_rs,mq3_v_rs,as_raw_ch1,as_raw_ch2,as_raw_ch3,as_raw_ch4,as_raw_ch5,as_raw_ch6,as_raw_ch7,as_raw_ch8,as_raw_ch9,as_raw_ch10,as_raw_ch11,as_raw_ch12,as_raw_ch13,as_raw_ch14,as_raw_ch15,as_raw_ch16,as_raw_ch17,as_raw_ch18,avg_valid,cv_flag,final_label,ground_truth_value
NaN,Wing,NaN,0,2025-11-17T09:36:02.068242,31.9,76.7,NaN,NaN,NaN,1.383,0.167,0.303,0.768,3.385845423,48.30112457,113.4476776,28.25183868,43.76720428,60.1312294,50.71422577,70.96774292,189.8732758,57.95333481,62.97742462,14.30024147,11.26272202,7.477962971,7.08507967,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T09:36:10.871608,31.9,75.8,NaN,NaN,NaN,1.375,0.167,0.303,0.758,3.385845423,48.30112457,113.4476776,28.25183868,43.76720428,60.1312294,50.71422577,71.43772888,189.8732758,57.95333481,61.94501114,14.30024147,11.26272202,7.477962971,7.08507967,4.501455784,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T09:36:19.696838,32,75.7,NaN,NaN,NaN,1.382,0.167,0.303,0.767,3.385845423,48.30112457,113.4476776,28.25183868,43.76720428,60.1312294,50.2121048,70.96774292,189.8732758,57.95333481,65.04225922,14.30024147,11.26272202,7.477962971,7.08507967,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T09:36:28.521820,32,76.1,NaN,NaN,NaN,1.385,0.168,0.303,0.768,3.385845423,48.30112457,113.4476776,28.25183868,43.76720428,60.1312294,50.2121048,70.96774292,189.8732758,57.95333481,65.04225922,14.30024147,11.26272202,7.477962971,7.08507967,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T09:36:37.299036,32,76.4,NaN,NaN,NaN,1.387,0.167,0.303,0.771,3.385845423,48.30112457,113.4476776,28.25183868,43.76720428,60.1312294,50.2121048,70.96774292,189.8732758,57.95333481,65.04225922,13.90301228,11.26272202,7.477962971,7.08507967,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T09:36:46.102511,32,76.4,NaN,NaN,NaN,1.389,0.168,0.303,0.772,3.385845423,48.30112457,113.4476776,28.25183868,43.76720428,60.1312294,50.2121048,70.96774292,189.8732758,57.95333481,62.97742462,13.90301228,11.26272202,7.477962971,7.08507967,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T09:36:54.877131,32.1,76.3,NaN,NaN,NaN,1.39,0.168,0.303,0.772,3.385845423,48.30112457,113.4476776,28.25183868,43.76720428,60.1312294,50.2121048,70.96774292,189.8732758,57.95333481,65.04225922,13.90301228,11.26272202,7.477962971,7.08507967,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T09:37:03.682749,32.1,76,NaN,NaN,NaN,1.388,0.168,0.303,0.77,3.385845423,48.30112457,113.4476776,28.25183868,43.76720428,60.1312294,50.2121048,70.96774292,189.8732758,57.53031921,62.97742462,14.30024147,11.26272202,7.477962971,7.08507967,4.501455784,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T09:37:12.446419,32.1,75.9,NaN,NaN,NaN,1.391,0.168,0.303,0.773,3.385845423,48.30112457,113.4476776,28.25183868,43.76720428,60.1312294,50.2121048,70.96774292,189.8732758,57.95333481,65.04225922,13.90301228,11.26272202,7.477962971,7.08507967,4.501455784,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T09:37:21.248270,32.2,75.6,NaN,NaN,NaN,1.391,0.167,0.303,0.773,3.385845423,48.30112457,113.4476776,28.25183868,43.76720428,60.1312294,50.2121048,70.96774292,189.8732758,57.53031921,61.94501114,13.90301228,11.26272202,7.477962971,7.08507967,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T09:37:30.036861,32.2,75.8,NaN,NaN,NaN,1.391,0.167,0.303,0.779,3.385845423,48.30112457,113.4476776,28.25183868,43.76720428,60.1312294,50.2121048,70.96774292,189.8732758,57.95333481,62.97742462,14.30024147,11.26272202,7.477962971,7.08507967,4.501455784,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T09:37:38.899006,32.2,75.9,NaN,NaN,NaN,1.395,0.168,0.303,0.772,3.385845423,48.30112457,113.4476776,28.25183868,43.76720428,60.1312294,50.2121048,70.96774292,189.8732758,57.95333481,65.04225922,14.30024147,11.26272202,7.477962971,7.08507967,3.376091957,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
NaN,Wing,NaN,0,2025-11-17T09:37:47.685459,32.2,75.9,NaN,NaN,NaN,1.396,0.167,0.303,0.776,3.385845423,48.30112457,113.4476776,28.25183868,43.76720428,60.1312294,50.2121048,70.96774292,189.8732758,57.95333481,65.04225922,13.90301228,11.26272202,7.477962971,7.08507967,4.501455784,1.217261314,1.804498434,FALSE,N/A,RAW_5_SEC,N/A
